12.0,13.0,14.0,17.0,19.0,32.0
16.0,29.0,57.0,60.0,69.0,74.0
2.0,5.0,10.0,19.0,20.0,65.0
24.0,25.0,35.0,40.0,43.0,44.0
4.0,6.0,14.0,46.0,56.0,224.0
3.0,12.0,18.0,29.0,38.0,45.0
9.0,9.0,32.0,34.0,50.0,59.0
5.0,21.0,23.0,26.0,31.0,31.0
28.0,153.0,185.0,210.0,275.0,336.0
4.0,15.0,30.0,38.0,50.0,51.0
1.0,2.0,3.0,11.0,16.0,23.0
0.0,8.0,13.0,15.0,17.0,37.0
25.0,99.0,161.0,174.0,178.0,246.0
36.0,37.0,47.0,60.0,80.0,82.0
18.0,48.0,55.0,55.0,70.0,76.0
6.0,7.0,10.0,27.0,30.0,33.0
8.0,20.0,22.0,33.0,35.0,36.0
22.0,39.0,42.0,34.3333,34.3333,34.3333
56.0,63.0,64.0,73.0,86.0,107.0
1.0,7.0,11.0,21.0,24.0,26.0
